"Iteration"	"Chain"	"Parameter"	"value"
"530"	10	2	"p[1,4]"	0.0585960725133661
"531"	1	2	"p[1,5]"	0.112596500470252
"532"	2	2	"p[1,5]"	0.0318542825714219
"533"	3	2	"p[1,5]"	0.11691256276047
"534"	4	2	"p[1,5]"	0.077739155372346
"535"	5	2	"p[1,5]"	0.190442013202741
"536"	6	2	"p[1,5]"	0.142245470931832
"537"	7	2	"p[1,5]"	0.118767190646336
"538"	8	2	"p[1,5]"	0.0606734517473399
"539"	9	2	"p[1,5]"	0.0885143961698807
"540"	10	2	"p[1,5]"	0.168072159893508
"541"	1	2	"p[1,6]"	0.107095799914244
"542"	2	2	"p[1,6]"	0.183670689966818
"543"	3	2	"p[1,6]"	0.136131969650482
"544"	4	2	"p[1,6]"	0.134987859785116
"545"	5	2	"p[1,6]"	0.101069705325996
"546"	6	2	"p[1,6]"	0.0770705617175341
"547"	7	2	"p[1,6]"	0.139169013786721
"548"	8	2	"p[1,6]"	0.168758080801493
"549"	9	2	"p[1,6]"	0.105819946106529
"550"	10	2	"p[1,6]"	0.169014885529406
"551"	1	2	"p[1,7]"	0.031564018618425
"552"	2	2	"p[1,7]"	0.116465543541488
"553"	3	2	"p[1,7]"	0.191540075227275
"554"	4	2	"p[1,7]"	0.0368162526446681
"555"	5	2	"p[1,7]"	0.0585682773454894
"556"	6	2	"p[1,7]"	0.0430444307054862
"557"	7	2	"p[1,7]"	0.0817683870701549
"558"	8	2	"p[1,7]"	0.0592100038992884
"559"	9	2	"p[1,7]"	0.113703052358982
"560"	10	2	"p[1,7]"	0.104751164618094
"561"	1	2	"p[1,8]"	0.171390917092755
"562"	2	2	"p[1,8]"	0.197100361763493
"563"	3	2	"p[1,8]"	0.04566722219812
"564"	4	2	"p[1,8]"	0.0708154145254933
"565"	5	2	"p[1,8]"	0.0997788157636189
"566"	6	2	"p[1,8]"	0.0337953566666634
"567"	7	2	"p[1,8]"	0.0884943403859842
"568"	8	2	"p[1,8]"	0.173623640155899
"569"	9	2	"p[1,8]"	0.138063984936642
"570"	10	2	"p[1,8]"	0.111373508331546
"571"	1	2	"p[1,9]"	0.0506121375482226
"572"	2	2	"p[1,9]"	0.182602725800933
"573"	3	2	"p[1,9]"	0.0509582915456446
"574"	4	2	"p[1,9]"	0.042193541860334
"575"	5	2	"p[1,9]"	0.0585833689254925
"576"	6	2	"p[1,9]"	0.0443830145378532
"577"	7	2	"p[1,9]"	0.0603485600528737
"578"	8	2	"p[1,9]"	0.0265681587527389
"579"	9	2	"p[1,9]"	0.0617547119351655
"580"	10	2	"p[1,9]"	0.0387346442570191
"581"	1	2	"p[1,10]"	0.196865694921272
"582"	2	2	"p[1,10]"	0.0624662419196013
"583"	3	2	"p[1,10]"	0.0498480780182378
"584"	4	2	"p[1,10]"	0.0819380331456484
"585"	5	2	"p[1,10]"	0.0634643661309662
"586"	6	2	"p[1,10]"	0.0665450972377684
"587"	7	2	"p[1,10]"	0.14375782266309
"588"	8	2	"p[1,10]"	0.0760298934795316
"589"	9	2	"p[1,10]"	0.0636162648908014
"590"	10	2	"p[1,10]"	0.044387011292932
"591"	1	2	"p[1,11]"	0.270607623960182
"592"	2	2	"p[1,11]"	0.119175455993454
"593"	3	2	"p[1,11]"	0.0734682978837774
"594"	4	2	"p[1,11]"	0.0666460509908117
"595"	5	2	"p[1,11]"	0.189177385758486
"596"	6	2	"p[1,11]"	0.0961532412948271
"597"	7	2	"p[1,11]"	0.0546955147778486
"598"	8	2	"p[1,11]"	0.0662515752835459
"599"	9	2	"p[1,11]"	0.0818525001338927
"600"	10	2	"p[1,11]"	0.185889405837513
"601"	1	2	"p[1,12]"	0.085726616111686
"602"	2	2	"p[1,12]"	0.0347612090771564
"603"	3	2	"p[1,12]"	0.0842275038455769
"604"	4	2	"p[1,12]"	0.125469948837138
"605"	5	2	"p[1,12]"	0.0750780467486972
"606"	6	2	"p[1,12]"	0.0290210241195789
"607"	7	2	"p[1,12]"	0.10836785151734
"608"	8	2	"p[1,12]"	0.0678396333893062
"609"	9	2	"p[1,12]"	0.113962998358884
"610"	10	2	"p[1,12]"	0.0711483765398591
"611"	1	2	"p[1,13]"	0.0317632801919127
"612"	2	2	"p[1,13]"	0.0805061857869279
"613"	3	2	"p[1,13]"	0.124874184926733
"614"	4	2	"p[1,13]"	0.093328284532062
"615"	5	2	"p[1,13]"	0.0603281880114416
"616"	6	2	"p[1,13]"	0.047826608302882
"617"	7	2	"p[1,13]"	0.0708281034287623
"618"	8	2	"p[1,13]"	0.301442772004482
"619"	9	2	"p[1,13]"	0.0483718418858605
"620"	10	2	"p[1,13]"	0.0549799955506582
"621"	1	2	"p[2,1]"	0.0450274269641004
"622"	2	2	"p[2,1]"	0.0534008097171637
"623"	3	2	"p[2,1]"	0.0581623227377117
"624"	4	2	"p[2,1]"	0.086609240580889
"625"	5	2	"p[2,1]"	0.10108756193818
"626"	6	2	"p[2,1]"	0.0526789388355923
"627"	7	2	"p[2,1]"	0.0292853608953452
"628"	8	2	"p[2,1]"	0.0265061031026483
"629"	9	2	"p[2,1]"	0.0452108434505406
"630"	10	2	"p[2,1]"	0.0551687850110251
"631"	1	2	"p[2,2]"	0.0637110139947372
"632"	2	2	"p[2,2]"	0.0628771866159087
"633"	3	2	"p[2,2]"	0.121712090324029
"634"	4	2	"p[2,2]"	0.121852691949217
"635"	5	2	"p[2,2]"	0.137209059390992
"636"	6	2	"p[2,2]"	0.0783315673708711
"637"	7	2	"p[2,2]"	0.0908543577752258
"638"	8	2	"p[2,2]"	0.0699175659822936
"639"	9	2	"p[2,2]"	0.0841827233383412
"640"	10	2	"p[2,2]"	0.0401791096891588
"641"	1	2	"p[2,3]"	0.0578908830127305
"642"	2	2	"p[2,3]"	0.0750490377222924
"643"	3	2	"p[2,3]"	0.0505522960178457
"644"	4	2	"p[2,3]"	0.0719346884616955
"645"	5	2	"p[2,3]"	0.0704694117200033
"646"	6	2	"p[2,3]"	0.0294418833397718
"647"	7	2	"p[2,3]"	0.0408832855714706
"648"	8	2	"p[2,3]"	0.03531008208194
"649"	9	2	"p[2,3]"	0.0506364618248469
"650"	10	2	"p[2,3]"	0.0288908601657419
"651"	1	2	"p[2,4]"	0.062875310650262
"652"	2	2	"p[2,4]"	0.0579533746508163
"653"	3	2	"p[2,4]"	0.0402993733171169
"654"	4	2	"p[2,4]"	0.0652173351699262
"655"	5	2	"p[2,4]"	0.031649750239762
"656"	6	2	"p[2,4]"	0.0665632615328913
"657"	7	2	"p[2,4]"	0.0211586397714972
"658"	8	2	"p[2,4]"	0.0544728588952594
"659"	9	2	"p[2,4]"	0.0528858809080538
"660"	10	2	"p[2,4]"	0.0225199748903413
"661"	1	2	"p[2,5]"	0.100617422328891
"662"	2	2	"p[2,5]"	0.114727997070191
"663"	3	2	"p[2,5]"	0.0701053267056168
"664"	4	2	"p[2,5]"	0.0967535285565207
"665"	5	2	"p[2,5]"	0.0731276561081441
"666"	6	2	"p[2,5]"	0.101955698984046
"667"	7	2	"p[2,5]"	0.0846631893442899
"668"	8	2	"p[2,5]"	0.119086502071387
"669"	9	2	"p[2,5]"	0.0772775648280722
"670"	10	2	"p[2,5]"	0.0814687823572953
"671"	1	2	"p[2,6]"	0.217784476761329
"672"	2	2	"p[2,6]"	0.129156546396698
"673"	3	2	"p[2,6]"	0.12334293420921
"674"	4	2	"p[2,6]"	0.162677518327896
"675"	5	2	"p[2,6]"	0.106680462105428
"676"	6	2	"p[2,6]"	0.164654473322928
"677"	7	2	"p[2,6]"	0.173575478679159
"678"	8	2	"p[2,6]"	0.191627001177491
"679"	9	2	"p[2,6]"	0.106325676665113
"680"	10	2	"p[2,6]"	0.106832244421844
"681"	1	2	"p[2,7]"	0.09182195941906
"682"	2	2	"p[2,7]"	0.088883923239364
"683"	3	2	"p[2,7]"	0.022860408979065
"684"	4	2	"p[2,7]"	0.0328352311762299
"685"	5	2	"p[2,7]"	0.0517584610653638
"686"	6	2	"p[2,7]"	0.0536173228639958
"687"	7	2	"p[2,7]"	0.0177939423794222
"688"	8	2	"p[2,7]"	0.0682106194356526
"689"	9	2	"p[2,7]"	0.0413193744879503
"690"	10	2	"p[2,7]"	0.0489643872134992
"691"	1	2	"p[2,8]"	0.0763594799401616
"692"	2	2	"p[2,8]"	0.0334352784447061
"693"	3	2	"p[2,8]"	0.0377238565872921
"694"	4	2	"p[2,8]"	0.0693953194604041
"695"	5	2	"p[2,8]"	0.0589286221837188
"696"	6	2	"p[2,8]"	0.0237685238083149
"697"	7	2	"p[2,8]"	0.0514388300020329
"698"	8	2	"p[2,8]"	0.0250696156289183
"699"	9	2	"p[2,8]"	0.0341154477091004
"700"	10	2	"p[2,8]"	0.043922234214711
"701"	1	2	"p[2,9]"	0.0543611186750594
"702"	2	2	"p[2,9]"	0.0598231351190434
"703"	3	2	"p[2,9]"	0.0625493154962535
"704"	4	2	"p[2,9]"	0.0704740223808374
"705"	5	2	"p[2,9]"	0.035233748929059
"706"	6	2	"p[2,9]"	0.0303078397630263
"707"	7	2	"p[2,9]"	0.0319047785062469
"708"	8	2	"p[2,9]"	0.0628704210073919
"709"	9	2	"p[2,9]"	0.0272628075591964
"710"	10	2	"p[2,9]"	0.0764063856782167
"711"	1	2	"p[2,10]"	0.081116740411944
"712"	2	2	"p[2,10]"	0.0346359138456818
"713"	3	2	"p[2,10]"	0.0968169645101184
"714"	4	2	"p[2,10]"	0.0431938043889496
"715"	5	2	"p[2,10]"	0.0301007657469996
"716"	6	2	"p[2,10]"	0.14674859178715
"717"	7	2	"p[2,10]"	0.0295019029125953
"718"	8	2	"p[2,10]"	0.0456933850552913
"719"	9	2	"p[2,10]"	0.0390460004781729
"720"	10	2	"p[2,10]"	0.0348590219106438
"721"	1	2	"p[2,11]"	0.069425591452382
"722"	2	2	"p[2,11]"	0.0141998329276557
"723"	3	2	"p[2,11]"	0.0835182783281398
"724"	4	2	"p[2,11]"	0.0273629459531779
"725"	5	2	"p[2,11]"	0.112185963758752
"726"	6	2	"p[2,11]"	0.0680311276965614
"727"	7	2	"p[2,11]"	0.0605692882749704
"728"	8	2	"p[2,11]"	0.0386625998568918
"729"	9	2	"p[2,11]"	0.0310134527963425
"730"	10	2	"p[2,11]"	0.0295241484746371
"731"	1	2	"p[2,12]"	0.0527320322021639
"732"	2	2	"p[2,12]"	0.0695372093992708
"733"	3	2	"p[2,12]"	0.0567331396019556
"734"	4	2	"p[2,12]"	0.0406951527332821
"735"	5	2	"p[2,12]"	0.0613423760002571
"736"	6	2	"p[2,12]"	0.0321888588066584
"737"	7	2	"p[2,12]"	0.0467979056938798
"738"	8	2	"p[2,12]"	0.0341150315887537
"739"	9	2	"p[2,12]"	0.030990086103643
"740"	10	2	"p[2,12]"	0.0237582029248793
"741"	1	2	"p[2,13]"	0.128040963009204
"742"	2	2	"p[2,13]"	0.0950203566073414
"743"	3	2	"p[2,13]"	0.129478834140443
"744"	4	2	"p[2,13]"	0.0844908991789152
"745"	5	2	"p[2,13]"	0.106844915368504
"746"	6	2	"p[2,13]"	0.0870997786084376
"747"	7	2	"p[2,13]"	0.0612918867436878
"748"	8	2	"p[2,13]"	0.120505670243997
"749"	9	2	"p[2,13]"	0.13992575584147
"750"	10	2	"p[2,13]"	0.123283874823937
"751"	1	2	"p[3,1]"	0.067049355878177
"752"	2	2	"p[3,1]"	0.0522119983897974
"753"	3	2	"p[3,1]"	0.0741725248456574
"754"	4	2	"p[3,1]"	0.0384306536587204
"755"	5	2	"p[3,1]"	0.0602861243127076
"756"	6	2	"p[3,1]"	0.0674520564177422
"757"	7	2	"p[3,1]"	0.0696122288433376
"758"	8	2	"p[3,1]"	0.106915373296529
"759"	9	2	"p[3,1]"	0.0433723841492945
"760"	10	2	"p[3,1]"	0.0418770904455449
"761"	1	2	"p[3,2]"	0.117958458192575
"762"	2	2	"p[3,2]"	0.0912472077171789
"763"	3	2	"p[3,2]"	0.0672613675794211
"764"	4	2	"p[3,2]"	0.0957665131417063
"765"	5	2	"p[3,2]"	0.0840092404890539
"766"	6	2	"p[3,2]"	0.176672374955589
"767"	7	2	"p[3,2]"	0.0636386343341807
"768"	8	2	"p[3,2]"	0.226324679343794
"769"	9	2	"p[3,2]"	0.113703184987445
"770"	10	2	"p[3,2]"	0.0653018176336796
"771"	1	2	"p[3,3]"	0.0742056942064432
"772"	2	2	"p[3,3]"	0.0456590837021821
"773"	3	2	"p[3,3]"	0.149804273108445
"774"	4	2	"p[3,3]"	0.051856851992137
"775"	5	2	"p[3,3]"	0.109276819712952
"776"	6	2	"p[3,3]"	0.103065075104878
"777"	7	2	"p[3,3]"	0.0858498049601093
"778"	8	2	"p[3,3]"	0.0737667335307831
"779"	9	2	"p[3,3]"	0.0854876339597671
"780"	10	2	"p[3,3]"	0.116635213685423
"781"	1	2	"p[3,4]"	0.080014111549319
"782"	2	2	"p[3,4]"	0.0997265651241625
"783"	3	2	"p[3,4]"	0.0772617895100955
"784"	4	2	"p[3,4]"	0.0681060184319072
"785"	5	2	"p[3,4]"	0.0667001541897288
"786"	6	2	"p[3,4]"	0.0603038581381705
"787"	7	2	"p[3,4]"	0.0628859308534449
"788"	8	2	"p[3,4]"	0.0680282110683158
"789"	9	2	"p[3,4]"	0.0568549843879314
"790"	10	2	"p[3,4]"	0.0751034024073602
"791"	1	2	"p[3,5]"	0.176732022460341
"792"	2	2	"p[3,5]"	0.163382742154505
"793"	3	2	"p[3,5]"	0.152776011688528
"794"	4	2	"p[3,5]"	0.131876545680646
"795"	5	2	"p[3,5]"	0.110088021070601
"796"	6	2	"p[3,5]"	0.159576587794919
"797"	7	2	"p[3,5]"	0.122043591136546
"798"	8	2	"p[3,5]"	0.131700267835542
"799"	9	2	"p[3,5]"	0.160446271812365
"800"	10	2	"p[3,5]"	0.135639515788194
"801"	1	2	"p[3,6]"	0.116780493869126
"802"	2	2	"p[3,6]"	0.134104831472751
"803"	3	2	"p[3,6]"	0.0632101954299949
"804"	4	2	"p[3,6]"	0.0503500325379563
"805"	5	2	"p[3,6]"	0.0685350876763702
"806"	6	2	"p[3,6]"	0.0847425300899304
"807"	7	2	"p[3,6]"	0.136830388426814
"808"	8	2	"p[3,6]"	0.139114399617895
"809"	9	2	"p[3,6]"	0.0828399459686803
"810"	10	2	"p[3,6]"	0.0878067069577233
"811"	1	2	"p[3,7]"	0.0718768396249972
"812"	2	2	"p[3,7]"	0.0467910832205942
"813"	3	2	"p[3,7]"	0.0225605142440758
"814"	4	2	"p[3,7]"	0.0935922935848741
"815"	5	2	"p[3,7]"	0.0573513679286666
"816"	6	2	"p[3,7]"	0.0392201264328675
"817"	7	2	"p[3,7]"	0.0396728234840902
"818"	8	2	"p[3,7]"	0.106674976707833
"819"	9	2	"p[3,7]"	0.0393809250995883
"820"	10	2	"p[3,7]"	0.0459118118308213
"821"	1	2	"p[3,8]"	0.0878680734588696
"822"	2	2	"p[3,8]"	0.116376168866278
"823"	3	2	"p[3,8]"	0.0816809790171153
"824"	4	2	"p[3,8]"	0.0691253836126521
"825"	5	2	"p[3,8]"	0.0546494907202937
"826"	6	2	"p[3,8]"	0.057258977066044
"827"	7	2	"p[3,8]"	0.106376633815322
"828"	8	2	"p[3,8]"	0.034673909166801
"829"	9	2	"p[3,8]"	0.0610258785653281
"830"	10	2	"p[3,8]"	0.0890872057282474
"831"	1	2	"p[3,9]"	0.0631992679069602
"832"	2	2	"p[3,9]"	0.0617369470186539
"833"	3	2	"p[3,9]"	0.0647340977202205
"834"	4	2	"p[3,9]"	0.0394938253487411
"835"	5	2	"p[3,9]"	0.0564843868954534
"836"	6	2	"p[3,9]"	0.0728265300881373
"837"	7	2	"p[3,9]"	0.0523168076913416
"838"	8	2	"p[3,9]"	0.0215525578532267
"839"	9	2	"p[3,9]"	0.0726825323216405
"840"	10	2	"p[3,9]"	0.040549055570389
"841"	1	2	"p[3,10]"	0.0812652778742003
"842"	2	2	"p[3,10]"	0.0669428929422199
"843"	3	2	"p[3,10]"	0.0943686382886329
"844"	4	2	"p[3,10]"	0.0650269256025229
"845"	5	2	"p[3,10]"	0.0778154934872429
"846"	6	2	"p[3,10]"	0.0628062897914787
"847"	7	2	"p[3,10]"	0.0694688233747622
"848"	8	2	"p[3,10]"	0.0707677046667537
"849"	9	2	"p[3,10]"	0.086977398059975
"850"	10	2	"p[3,10]"	0.0351273108416329
"851"	1	2	"p[3,11]"	0.0926048280469667
"852"	2	2	"p[3,11]"	0.0864838867957925
"853"	3	2	"p[3,11]"	0.0519072902782931
"854"	4	2	"p[3,11]"	0.0562463333650293
"855"	5	2	"p[3,11]"	0.0433283011039112
"856"	6	2	"p[3,11]"	0.109279210698593
"857"	7	2	"p[3,11]"	0.0657960035267592
"858"	8	2	"p[3,11]"	0.0407276304893303
"859"	9	2	"p[3,11]"	0.133435793155101
"860"	10	2	"p[3,11]"	0.0563558150629945
"861"	1	2	"p[3,12]"	0.127282163603538
"862"	2	2	"p[3,12]"	0.0436649368817536
"863"	3	2	"p[3,12]"	0.0740253018686622
"864"	4	2	"p[3,12]"	0.062898820786921
"865"	5	2	"p[3,12]"	0.109208950256482
"866"	6	2	"p[3,12]"	0.0475644477803222
"867"	7	2	"p[3,12]"	0.0397190104913787
"868"	8	2	"p[3,12]"	0.0725738261310832
"869"	9	2	"p[3,12]"	0.0537678508378693
"870"	10	2	"p[3,12]"	0.0412135049363745
"871"	1	2	"p[3,13]"	0.09428957637395
"872"	2	2	"p[3,13]"	0.0816620633056541
"873"	3	2	"p[3,13]"	0.0566482557799644
"874"	4	2	"p[3,13]"	0.0880367652110711
"875"	5	2	"p[3,13]"	0.160611362527026
"876"	6	2	"p[3,13]"	0.0821485504677244
"877"	7	2	"p[3,13]"	0.136498367097927
"878"	8	2	"p[3,13]"	0.173195464531418
"879"	9	2	"p[3,13]"	0.0565436731693241
"880"	10	2	"p[3,13]"	0.122361007925139
"881"	1	2	"p[4,1]"	0.0497962617209229
"882"	2	2	"p[4,1]"	0.0584021524705465
"883"	3	2	"p[4,1]"	0.239300855837122
"884"	4	2	"p[4,1]"	0.0953458569843494
"885"	5	2	"p[4,1]"	0.0496893366028568
"886"	6	2	"p[4,1]"	0.0260565894564772
"887"	7	2	"p[4,1]"	0.174268974221005
"888"	8	2	"p[4,1]"	0.0382367341534721
"889"	9	2	"p[4,1]"	0.059361439472086
"890"	10	2	"p[4,1]"	0.0462338932518693
"891"	1	2	"p[4,2]"	0.0634964442196721
"892"	2	2	"p[4,2]"	0.0314933999555555
"893"	3	2	"p[4,2]"	0.033461881701753
"894"	4	2	"p[4,2]"	0.0651926233347373
"895"	5	2	"p[4,2]"	0.0565584627161717
"896"	6	2	"p[4,2]"	0.0225424367157514
"897"	7	2	"p[4,2]"	0.150990529209023
"898"	8	2	"p[4,2]"	0.0396651465125617
"899"	9	2	"p[4,2]"	0.0617662420780958
"900"	10	2	"p[4,2]"	0.0512251946090597
"901"	1	2	"p[4,3]"	0.0410798921241156
"902"	2	2	"p[4,3]"	0.0560009585211879
"903"	3	2	"p[4,3]"	0.0755722649050112
"904"	4	2	"p[4,3]"	0.0482786342426603
"905"	5	2	"p[4,3]"	0.0745862894084896
"906"	6	2	"p[4,3]"	0.0546844259329444
"907"	7	2	"p[4,3]"	0.0419590835997347
"908"	8	2	"p[4,3]"	0.0565521741476632
"909"	9	2	"p[4,3]"	0.0635777149493002
"910"	10	2	"p[4,3]"	0.0624619535840012
"911"	1	2	"p[4,4]"	0.0540467301619764
"912"	2	2	"p[4,4]"	0.0369360598110857
"913"	3	2	"p[4,4]"	0.0775699622401213
"914"	4	2	"p[4,4]"	0.0382587422904638
"915"	5	2	"p[4,4]"	0.0422441724275243
"916"	6	2	"p[4,4]"	0.062132858697053
"917"	7	2	"p[4,4]"	0.0715927338973634
"918"	8	2	"p[4,4]"	0.0486912737660015
"919"	9	2	"p[4,4]"	0.042076726615184
"920"	10	2	"p[4,4]"	0.0932829247552917
"921"	1	2	"p[4,5]"	0.100105059525291
"922"	2	2	"p[4,5]"	0.0749984482487214
"923"	3	2	"p[4,5]"	0.0972125388052696
"924"	4	2	"p[4,5]"	0.100978085759672
"925"	5	2	"p[4,5]"	0.0703654223719287
"926"	6	2	"p[4,5]"	0.11837439314406
"927"	7	2	"p[4,5]"	0.0861823562900555
"928"	8	2	"p[4,5]"	0.0763996748213417
"929"	9	2	"p[4,5]"	0.11629857844504
"930"	10	2	"p[4,5]"	0.0780309173081
"931"	1	2	"p[4,6]"	0.203537573985017
"932"	2	2	"p[4,6]"	0.0954759752525366
"933"	3	2	"p[4,6]"	0.111440290163143
"934"	4	2	"p[4,6]"	0.152871621798649
"935"	5	2	"p[4,6]"	0.0949964807750485
"936"	6	2	"p[4,6]"	0.19520075374645
"937"	7	2	"p[4,6]"	0.170341227052028
"938"	8	2	"p[4,6]"	0.188408786212538
"939"	9	2	"p[4,6]"	0.149102831061931
"940"	10	2	"p[4,6]"	0.114787612270002
"941"	1	2	"p[4,7]"	0.0716566893867358
"942"	2	2	"p[4,7]"	0.0649366266872946
"943"	3	2	"p[4,7]"	0.0949262492170306
"944"	4	2	"p[4,7]"	0.0908917077587626
"945"	5	2	"p[4,7]"	0.0732568158866755
"946"	6	2	"p[4,7]"	0.047352643728165
"947"	7	2	"p[4,7]"	0.0879153869417361
"948"	8	2	"p[4,7]"	0.087743474017873
"949"	9	2	"p[4,7]"	0.0707889764170575
"950"	10	2	"p[4,7]"	0.101407149699778
"951"	1	2	"p[4,8]"	0.10359604100841
"952"	2	2	"p[4,8]"	0.111251672853641
"953"	3	2	"p[4,8]"	0.073569337157034
"954"	4	2	"p[4,8]"	0.0994538759704871
"955"	5	2	"p[4,8]"	0.0967875192987222
"956"	6	2	"p[4,8]"	0.0998004893227772
"957"	7	2	"p[4,8]"	0.0577556447708617
"958"	8	2	"p[4,8]"	0.097056029604589
"959"	9	2	"p[4,8]"	0.157679493639768
"960"	10	2	"p[4,8]"	0.0859539415000971
"961"	1	2	"p[4,9]"	0.195601560496838
"962"	2	2	"p[4,9]"	0.102423693731162
"963"	3	2	"p[4,9]"	0.199687310060028
"964"	4	2	"p[4,9]"	0.15891725670416
"965"	5	2	"p[4,9]"	0.129770846977507
"966"	6	2	"p[4,9]"	0.157331770718392
"967"	7	2	"p[4,9]"	0.158567930799657
"968"	8	2	"p[4,9]"	0.173767193609504
"969"	9	2	"p[4,9]"	0.140613765476037
"970"	10	2	"p[4,9]"	0.162641279767862
"971"	1	2	"p[4,10]"	0.077601831433965
"972"	2	2	"p[4,10]"	0.125131717500608
"973"	3	2	"p[4,10]"	0.100514857305251
"974"	4	2	"p[4,10]"	0.0664314420680409
"975"	5	2	"p[4,10]"	0.0750532442379954
"976"	6	2	"p[4,10]"	0.0958840971751544
"977"	7	2	"p[4,10]"	0.185998083761295
"978"	8	2	"p[4,10]"	0.184549831050753
"979"	9	2	"p[4,10]"	0.0916348304954152
"980"	10	2	"p[4,10]"	0.0410283699890765
"981"	1	2	"p[4,11]"	0.0599409896543528
"982"	2	2	"p[4,11]"	0.0542323828892032
"983"	3	2	"p[4,11]"	0.0543585232388938
"984"	4	2	"p[4,11]"	0.0438329901484222
"985"	5	2	"p[4,11]"	0.0920948494247004
"986"	6	2	"p[4,11]"	0.0604268320846036
"987"	7	2	"p[4,11]"	0.105121064526144
"988"	8	2	"p[4,11]"	0.0416521051598312
"989"	9	2	"p[4,11]"	0.0815870289413876
"990"	10	2	"p[4,11]"	0.0784440408978888
"991"	1	2	"p[4,12]"	0.0683820801442417
"992"	2	2	"p[4,12]"	0.0558188493995889
"993"	3	2	"p[4,12]"	0.0623627337202333
"994"	4	2	"p[4,12]"	0.0643800245025049
"995"	5	2	"p[4,12]"	0.057192852954245
"996"	6	2	"p[4,12]"	0.10427245887595
"997"	7	2	"p[4,12]"	0.0629298206098827
"998"	8	2	"p[4,12]"	0.0714518611802368
"999"	9	2	"p[4,12]"	0.0430228621838094
"1000"	10	2	"p[4,12]"	0.0849478938267261
"1001"	1	2	"p[4,13]"	0.0717804934877144
"1002"	2	2	"p[4,13]"	0.15577543113805
"1003"	3	2	"p[4,13]"	0.1060747771754
"1004"	4	2	"p[4,13]"	0.115309454526445
"1005"	5	2	"p[4,13]"	0.0447475942479488
"1006"	6	2	"p[4,13]"	0.121830458621706
"1007"	7	2	"p[4,13]"	0.112598493402687
"1008"	8	2	"p[4,13]"	0.124960335088642
"1009"	9	2	"p[4,13]"	0.0498724869572751
"1010"	10	2	"p[4,13]"	0.114306376709804
"1011"	1	2	"p[5,1]"	0.057816860795151
"1012"	2	2	"p[5,1]"	0.0623881485487991
"1013"	3	2	"p[5,1]"	0.097590092788429
"1014"	4	2	"p[5,1]"	0.112598304735706
"1015"	5	2	"p[5,1]"	0.0441786712565488
"1016"	6	2	"p[5,1]"	0.0368125903049752
"1017"	7	2	"p[5,1]"	0.0632972501582643
"1018"	8	2	"p[5,1]"	0.0684716302136052
"1019"	9	2	"p[5,1]"	0.0965968220276436
"1020"	10	2	"p[5,1]"	0.0872147180166753
"1021"	1	2	"p[5,2]"	0.12110731233892
"1022"	2	2	"p[5,2]"	0.108009879054866
"1023"	3	2	"p[5,2]"	0.120904891755259
"1024"	4	2	"p[5,2]"	0.0745560818022603
"1025"	5	2	"p[5,2]"	0.0625598691047127
"1026"	6	2	"p[5,2]"	0.0586526803164565
"1027"	7	2	"p[5,2]"	0.0487484581861716
"1028"	8	2	"p[5,2]"	0.0802972493021124
"1029"	9	2	"p[5,2]"	0.104659484193467
"1030"	10	2	"p[5,2]"	0.107234139428366
"1031"	1	2	"p[5,3]"	0.0471461631118393
"1032"	2	2	"p[5,3]"	0.0288609886796797
"1033"	3	2	"p[5,3]"	0.0650127559572268
"1034"	4	2	"p[5,3]"	0.046651838957904
"1035"	5	2	"p[5,3]"	0.0500175386061376
"1036"	6	2	"p[5,3]"	0.0469102929959868
"1037"	7	2	"p[5,3]"	0.046470309747872
"1038"	8	2	"p[5,3]"	0.0488588294869588
"1039"	9	2	"p[5,3]"	0.0560032388793642
"1040"	10	2	"p[5,3]"	0.0530890231698028
"1041"	1	2	"p[5,4]"	0.0872309943326459
"1042"	2	2	"p[5,4]"	0.0595107775638843
"1043"	3	2	"p[5,4]"	0.0270364790091453
"1044"	4	2	"p[5,4]"	0.0470977127049935
"1045"	5	2	"p[5,4]"	0.0347103204078075
"1046"	6	2	"p[5,4]"	0.0396334928522041
"1047"	7	2	"p[5,4]"	0.0711313481181692
"1048"	8	2	"p[5,4]"	0.0307496200936058
"1049"	9	2	"p[5,4]"	0.0265960561496729
"1050"	10	2	"p[5,4]"	0.0720599118953837
"1051"	1	2	"p[5,5]"	0.16764178831681
"1052"	2	2	"p[5,5]"	0.151275412851458
"1053"	3	2	"p[5,5]"	0.127675957400869
"1054"	4	2	"p[5,5]"	0.121803522841093
"1055"	5	2	"p[5,5]"	0.108692723853139
"1056"	6	2	"p[5,5]"	0.0876427665504789
"1057"	7	2	"p[5,5]"	0.0902537209565621
"1058"	8	2	"p[5,5]"	0.0847398237518333
"1059"	9	2	"p[5,5]"	0.124914595516599
"1060"	10	2	"p[5,5]"	0.137485235171474
"1061"	1	2	"p[5,6]"	0.059464418807152
"1062"	2	2	"p[5,6]"	0.0437079933895086
"1063"	3	2	"p[5,6]"	0.137382170842652
"1064"	4	2	"p[5,6]"	0.0941235599940345
"1065"	5	2	"p[5,6]"	0.049089363287339
"1066"	6	2	"p[5,6]"	0.110075335739342
"1067"	7	2	"p[5,6]"	0.0646858008452662
"1068"	8	2	"p[5,6]"	0.0524323165883745
"1069"	9	2	"p[5,6]"	0.0887805287033553
"1070"	10	2	"p[5,6]"	0.106314052300889
"1071"	1	2	"p[5,7]"	0.0674971919593402
